code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300446,乐凯新材,化工原料,河北,37.79,0.76,1.23,58274.36,43544.12,10193.88,3560.34,0.29,0.557,4.31,6.52,20150423,32743.55,2.67,-4.15,-10.61,61.15,37.88,18638.0
300100,双林股份,汽车服务,浙江,27.37,2.71,3.98,650449.69,310957.19,140290.34,105464.9,2.65,0.563,6.9,2.97,20100806,112994.6,2.84,34.9,-7.96,24.33,7.51,23633.0
603090,宏盛股份,专用机械,江苏,84.95,0.41,1.0,56319.53,31422.36,7377.11,22231.78,2.22,0.22,4.58,5.44,20160831,11538.8,1.15,52.36,-24.2,26.71,8.52,14466.0
300315,掌趣科技,互联网,北京,35.83,26.43,27.58,1011407.19,174390.11,3829.08,411427.84,1.49,0.14300000000000002,3.15,2.17,20120511,168623.13,0.61,-5.66,-29.55,60.38,30.83,210213.0
300424,航新科技,航空,广东,111.06,1.24,2.4,105907.11,62928.42,27378.2,20865.07,0.87,0.17,3.7,6.81,20150422,40228.82,1.68,14.09,10.56,41.64,13.42,16337.0
600689,上海三毛,纺织,上海,42.19,1.52,2.01,74572.24,40241.84,5675.3,21178.32,1.05,0.172,2.35,6.18,19931108,-115.37,-0.01,6.41,298.65,7.3,6.04,35044.0
002488,金固股份,汽车配件,浙江,1963.83,3.85,6.72,694963.38,455868.34,106816.92,333808.44,4.97,0.004,6.06,1.84,20101021,-100.07,0.0,26.91,105.11,18.35,0.14,60106.0
300381,溢多利,饲料,广东,94.57,3.19,4.07,356855.56,155178.02,88638.86,104464.75,2.57,0.107,4.72,2.85,20140128,42700.1,1.05,-1.66,-34.56,38.21,4.46,22306.0
002017,东信和平,通信设备,广东,90.86,3.44,3.46,149385.98,109419.7,21242.32,21312.59,0.62,0.085,2.67,3.86,20040713,30567.86,0.88,-9.27,-29.02,25.79,3.48,41918.0
002679,福建金森,林业,福建,0.0,1.39,1.39,162769.27,146979.13,1921.36,34162.59,2.46,-0.043,5.2,4.43,20120605,22122.93,1.6,31.22,3.0,55.19,-7.31,15391.0
300216,千山药机,医疗保健,湖南,130.96,2.61,3.61,449811.91,224934.97,49833.87,22273.2,0.62,0.12300000000000001,3.36,6.38,20110511,55952.16,1.55,61.48,135.27,49.98,6.51,25120.0
300432,富临精工,汽车配件,四川,27.88,1.39,5.1,486916.09,234861.45,61823.95,239447.91,4.7,0.618,7.15,3.21,20150319,66643.9,1.31,101.05,95.93,34.41,19.31,26462.0
300553,集智股份,电器仪表,浙江,97.18,0.15,0.48,35749.68,26247.09,8595.67,16469.34,3.43,0.37200000000000005,6.62,7.28,20161021,9089.2,1.89,7.03,-24.67,54.34,21.83,8752.0
300627,华测导航,通信设备,上海,71.16,0.3,1.19,95269.3,88869.28,2105.35,37333.87,3.13,0.59,5.9,8.64,20170321,19288.67,1.62,0.0,0.0,54.56,14.97,15608.0
300673,佩蒂股份,饲料,浙江,44.83,0.2,0.8,97686.93,74957.63,12127.11,58399.8,7.3,0.95,10.1,4.51,20170711,13080.0,1.64,0.0,0.0,34.65,14.41,10603.0
300050,世纪鼎利,软件服务,广东,36.19,3.33,5.61,255744.02,140548.06,7428.77,116163.26,2.07,0.15,4.39,2.14,20100120,47703.1,0.85,-0.2,35.89,43.12,21.76,23425.0
002192,融捷股份,专用机械,广东,5276.26,1.9,2.6,98671.18,33738.69,13029.3,51093.01,1.97,0.006999999999999999,2.83,16.33,20071205,-5070.81,-0.2,7.77,88.18,30.24,1.01,21239.0
603058,永吉股份,广告包装,贵州,125.71,0.42,4.22,88269.03,42376.26,23044.42,13164.51,0.31,0.138,1.94,11.89,20161223,20059.55,0.48,-0.94,-13.59,35.62,26.19,7269.0
300375,鹏翎股份,汽车配件,天津,26.14,1.34,1.86,157675.19,94692.6,50842.9,35444.65,1.91,0.46799999999999997,7.12,2.29,20140127,66657.4,3.59,8.82,-11.07,26.14,10.48,11884.0
600193,创兴资源,装修装饰,上海,0.0,4.25,4.25,29078.26,8063.65,0.5,13823.0,0.32,-0.271,0.34,19.68,19990527,-46976.26,-1.1,33.53,-12578.13,18.43,-443.59,52905.0
603339,四方冷链,专用机械,江苏,38.11,0.57,2.1,181593.59,150055.25,11490.28,55421.91,2.64,0.56,6.68,4.21,20160519,66341.9,3.16,47.23,41.51,33.06,16.8,25985.0
002568,百润股份,红黄药酒,上海,65.39,3.84,7.0,214557.2,76894.15,60626.46,94598.27,1.35,0.16,2.48,6.73,20110325,-2166.48,-0.03,7.83,228.13,70.58,16.64,24032.0
603677,奇精机械,机械基件,浙江,42.39,0.34,1.4,127302.56,87544.68,24938.89,53161.55,3.79,0.53,6.07,4.65,20170206,21492.2,1.53,15.11,14.33,20.78,7.69,5928.0
603331,百达精工,专用机械,浙江,41.39,0.32,1.27,104908.25,70121.77,27861.55,31593.4,2.48,0.38,5.12,4.57,20170705,18573.03,1.46,0.0,0.0,28.16,10.35,32510.0
300608,思特奇,软件服务,北京,319.41,0.22,0.88,81293.43,76198.17,1929.95,29530.21,3.37,0.08,6.77,5.01,20170213,18127.32,2.07,-4.39,239.94,49.79,2.01,11494.0
002847,盐津铺子,食品,湖南,53.88,0.31,1.24,86394.78,42152.62,28540.26,28964.47,2.34,0.45,4.7,6.61,20170208,15336.55,1.24,11.21,-13.48,47.74,9.83,21273.0
600617,国新能源,供气供热,山西,43.91,8.98,10.85,2402993.0,433554.06,1064284.63,93673.88,0.86,0.092,3.51,2.31,19921013,163276.73,1.51,48.33,-64.91,15.98,2.03,39022.0
002104,恒宝股份,元器件,江苏,39.18,5.66,7.12,221634.3,151018.42,31404.95,7875.7,0.11,0.182,2.47,3.84,20070110,79762.61,1.12,7.09,3.42,32.15,13.39,83507.0
002030,达安基因,生物制药,广东,135.05,6.94,7.25,416611.19,286462.22,39157.8,61262.56,0.85,0.106,2.28,8.33,20040809,21855.35,0.3,-0.33,-9.84,44.61,6.63,101006.0
300537,广信材料,染料涂料,江苏,55.0,0.69,1.93,143347.02,68039.61,7271.62,82788.11,4.29,0.28,6.29,2.85,20160830,17040.24,0.88,45.65,55.34,44.24,16.42,14241.0
600410,华胜天成,软件服务,北京,43.81,11.01,11.03,1179189.63,751011.19,47697.64,255920.84,2.32,0.171,4.45,2.25,20040427,109965.47,1.0,25.18,650.01,16.69,4.79,65000.0
002182,云海金属,小金属,江苏,35.27,4.51,6.46,373393.19,193328.47,119664.02,46609.55,0.72,0.209,2.37,4.15,20071113,38620.03,0.6,29.1,15.08,13.28,3.75,79079.0
300587,天铁股份,橡胶,浙江,50.34,0.26,1.04,90299.71,72587.18,7389.81,47284.48,4.55,0.456,7.89,3.88,20170105,21776.06,2.09,5.86,1.39,63.54,23.24,10621.0
002227,奥 特 迅,电气设备,深圳,1963.49,2.19,2.21,101520.32,68013.03,17090.47,31328.23,1.42,0.008,3.6,5.54,20080506,20003.7,0.91,-9.56,120.06,42.97,0.78,36039.0
601968,宝钢包装,广告包装,上海,0.0,3.13,8.33,612086.31,288639.09,291922.56,75259.71,0.9,-0.024,2.37,2.6,20150611,33923.4,0.41,17.99,-259.7,10.05,-0.57,75081.0
601881,中国银河,证券,北京,31.24,6.0,101.37,22944592.0,0.0,26838.3,2502739.0,2.47,0.20800000000000002,6.18,2.11,20170123,1511589.88,1.49,-11.4,-6.35,0.0,37.26,153818.0
300263,隆华节能,专用机械,河南,110.49,5.15,8.82,356333.81,197036.61,32554.35,99141.56,1.12,0.053,2.78,2.83,20110916,53133.05,0.6,22.05,18.69,24.71,6.2,40022.0
002657,中科金财,软件服务,北京,54.36,2.45,3.38,426394.09,300927.59,3197.54,177320.2,5.25,0.361,8.52,3.07,20120228,71333.03,2.11,-13.49,0.77,36.54,16.59,67939.0
002818,富森美,房产服务,四川,24.71,0.44,4.4,511404.81,144132.92,34152.57,103816.5,2.36,1.151,9.31,4.07,20161109,248254.22,5.64,3.83,17.18,70.24,52.88,29301.0
002792,通宇通讯,通信设备,广东,47.9,0.71,2.26,301599.38,249861.45,23883.56,75488.96,3.34,0.545,8.53,4.08,20160328,86866.2,3.85,26.44,-21.36,29.59,10.28,26582.0
002148,北纬科技,互联网,北京,41.82,4.41,5.67,133789.38,70559.31,19937.34,23150.77,0.41,0.195,2.08,5.25,20070810,36447.05,0.64,65.8,136.17,46.81,25.22,60795.0
300699,光威复材,化工原料,山东,85.26,0.92,3.68,237207.92,137819.13,59062.66,74011.45,2.01,0.415,5.67,12.48,20170901,52660.15,1.43,0.0,0.0,59.69,31.11,170847.0
600360,华微电子,半导体,吉林,77.84,7.38,7.38,375349.19,222572.16,107664.76,50266.71,0.68,0.075,2.81,2.79,20010316,73458.5,0.99,16.68,46.55,21.44,4.96,76484.0
002249,大洋电机,电气设备,广东,62.49,13.59,23.7,1543782.25,722787.5,246303.92,521864.16,2.2,0.061,3.68,2.08,20080619,75898.6,0.32,32.35,-26.97,19.61,3.66,83981.0
002604,龙力生物,食品,山东,37.43,4.98,6.0,455911.06,157043.61,90379.15,184023.77,3.07,0.19399999999999998,5.28,1.83,20110728,63610.48,1.06,76.66,19.76,29.9,10.76,68136.0
603196,日播时尚,服饰,上海,63.66,0.6,2.4,111576.71,82727.9,10881.69,38313.35,1.6,0.13,3.66,3.66,20170531,21462.82,0.89,0.0,0.0,62.68,5.49,29671.0
603955,大千生态,环境保护,江苏,61.02,0.22,0.87,178683.34,106994.5,537.01,58355.85,6.71,0.69,11.93,4.29,20170310,33149.3,3.81,26.33,37.56,28.05,11.87,12367.0
300288,朗玛信息,软件服务,贵州,23.26,1.68,3.38,348375.28,209153.17,17891.85,31114.5,0.92,0.9179999999999999,4.0,7.12,20120216,66137.6,1.96,559.15,397.88,24.08,16.0,43720.0
300333,兆日科技,元器件,深圳,101.71,3.31,3.36,89648.43,56576.53,11588.96,38784.6,1.15,0.076,2.56,4.03,20120628,10762.6,0.32,19.13,17.7,63.32,16.06,35809.0
300495,美尚生态,环境保护,江苏,45.77,2.3,6.01,550857.13,346311.88,6403.14,152676.88,2.54,0.253,4.59,3.36,20151222,65819.55,1.09,166.77,57.82,25.9,12.33,16258.0
603269,海鸥股份,机械基件,江苏,88.42,0.23,0.91,116141.6,92639.7,14247.45,22698.22,2.48,0.19,6.6,3.98,20170517,24473.0,2.68,0.0,0.0,31.3,5.51,10998.0
002728,特一药业,中成药,广东,38.98,1.19,2.0,157309.81,44747.15,25854.85,23792.63,1.19,0.40700000000000003,4.77,4.44,20140731,46206.3,2.31,7.23,22.42,46.31,16.55,23619.0
002872,天圣制药,化学制药,重庆,35.87,0.53,2.12,465474.0,208256.16,109920.42,153835.63,7.26,0.87,14.32,2.51,20170519,119979.36,5.66,0.0,0.0,30.21,9.89,33381.0
002338,奥普光电,电器仪表,吉林,87.91,2.4,2.4,99436.96,73634.27,18221.21,24743.11,1.03,0.14400000000000002,3.22,5.25,20100115,23333.88,0.97,12.56,-25.26,48.04,14.07,15917.0
002590,万安科技,汽车配件,浙江,56.61,4.35,4.8,343507.75,215546.3,56139.66,79001.22,1.65,0.19699999999999998,3.75,3.95,20110610,46794.76,0.98,9.27,21.51,27.7,5.7,54593.0
600640,号百控股,酒店餐饮,上海,48.24,5.35,7.96,624970.0,490725.75,78633.0,257562.16,3.24,0.262,5.52,3.05,19930407,79399.31,1.0,-0.48,55.21,22.73,5.58,29966.0
300341,麦迪电气,电气设备,福建,37.9,3.71,5.1,116991.63,74415.96,22373.09,8140.82,0.16,0.106,2.0,4.03,20120726,36002.34,0.71,12.42,39.24,41.49,14.76,17257.0
601619,嘉泽新能,新型电力,宁夏,89.15,1.94,19.33,913963.13,179753.22,628041.81,19287.9,0.1,0.07,1.24,6.38,20170720,25436.01,0.13,0.0,0.0,55.31,20.63,75404.0
000761,本钢板材,钢加工,辽宁,9.18,27.36,31.36,5669237.5,2932466.5,1922067.75,911484.63,2.91,0.425,4.48,1.16,19980115,83732.86,0.27,52.02,132.21,12.11,4.39,68506.0
002545,东方铁塔,钢加工,山东,68.62,2.4,13.16,1060732.13,225141.3,210755.09,454167.19,3.45,0.10300000000000001,5.28,1.78,20110211,77423.92,0.59,28.99,68.35,32.35,9.89,30345.0
600359,新农开发,农业综合,新疆,108.0,3.82,3.82,297726.88,195241.63,32050.9,93332.75,2.45,0.051,1.78,4.15,19990429,-69860.85,-1.83,-10.12,116.8,6.25,2.18,47554.0
002859,洁美科技,元器件,浙江,53.19,0.58,2.56,150275.38,71900.07,61481.01,64600.44,2.53,0.53,5.01,7.27,20170407,35321.59,1.38,0.0,0.0,40.14,18.93,25133.0
603357,设计总院,建筑施工,安徽,33.96,0.81,3.25,159462.88,136783.3,11503.69,16498.77,0.51,0.49,3.44,7.27,20170801,39366.26,1.21,0.0,0.0,40.33,21.55,78464.0
002103,广博股份,文教休闲,浙江,50.08,3.26,5.49,258091.59,101387.45,28140.95,73722.55,1.34,0.156,3.2,3.25,20070110,40843.65,0.74,46.99,18.38,18.99,5.15,13352.0
603993,洛阳钼业,小金属,河南,88.71,129.54,215.99,8798042.0,2340836.5,2610100.75,1072848.38,0.5,0.05,1.11,6.19,20121009,375287.53,0.17,415.74,63.14,35.46,7.17,193632.0
002779,中坚科技,农用机械,浙江,74.01,0.4,1.32,80248.15,54521.78,11027.16,19537.85,1.48,0.225,4.83,4.61,20151209,27712.65,2.1,10.52,-13.12,24.15,8.65,14402.0
000600,建投能源,火力发电,河北,54.87,10.9,17.92,2905876.25,459908.19,1530999.5,440347.16,2.46,0.133,6.0,1.62,19960606,394922.59,2.2,6.04,-85.54,16.3,3.3,101906.0
300311,任子行,软件服务,广东,59.37,2.37,4.48,233050.84,79054.34,17174.6,33714.85,0.75,0.19,2.56,5.87,20120425,33944.35,0.76,72.21,21.4,45.81,13.1,36405.0
002261,拓维信息,互联网,湖南,37.11,9.29,11.11,432034.66,130498.36,20962.7,193036.06,1.74,0.11699999999999999,3.52,2.46,20080723,83611.99,0.75,12.31,0.52,63.92,23.58,54754.0
000831,五矿稀土,小金属,山西,258.6,9.81,9.81,221336.77,170439.8,12179.76,74008.31,0.75,0.038,2.07,6.29,19980911,11448.21,0.12,556.09,186.03,11.07,6.09,106213.0
000800,一汽轿车,汽车整车,吉林,50.17,14.12,16.28,1745144.25,928319.31,436672.09,248890.22,1.53,0.179,4.91,2.44,19970618,285519.69,1.75,32.17,140.69,24.24,1.47,82175.0
300025,华星创业,通信设备,浙江,100.07,3.39,4.29,300876.41,202063.31,22705.5,2671.95,0.06,0.051,2.09,3.25,20091030,43201.12,1.01,17.87,-38.65,27.3,2.33,35376.0
002263,大 东 南,塑料,浙江,0.0,18.78,18.78,397078.63,125429.7,169992.55,83964.85,0.45,-0.008,1.45,2.29,20080728,-3389.43,-0.02,26.18,45.61,6.81,-1.9,104857.0
300561,汇金科技,软件服务,广东,56.03,0.21,0.84,67706.06,64048.53,1469.56,33176.4,3.95,0.526,7.67,5.12,20161117,20041.6,2.39,-8.43,-25.68,72.22,32.68,11748.0
300418,昆仑万维,互联网,北京,35.77,4.51,11.59,766781.31,223022.59,2334.51,146379.86,1.26,0.49700000000000005,3.57,6.64,20150121,175823.69,1.52,44.89,16.88,80.22,21.56,92814.0
300402,宝色股份,专用机械,江苏,0.0,0.86,2.02,127407.97,75045.28,35776.85,22421.65,1.11,-0.022000000000000002,2.92,5.33,20141010,13270.15,0.66,66.01,94.97,9.5,-1.59,18211.0
603777,来伊份,其他商业,上海,44.98,0.78,2.44,251557.16,168223.02,52509.26,99090.81,4.07,0.355,7.82,4.09,20161012,60860.38,2.5,5.18,25.07,46.27,4.83,39755.0
300686,智动力,元器件,深圳,74.67,0.31,1.25,58580.7,31879.43,14134.48,1461.75,0.12,0.22,2.84,8.75,20170804,21830.5,1.74,0.0,0.0,23.38,7.06,62812.0
603882,金域医学,医疗保健,广东,77.38,0.69,4.58,343221.06,207353.81,98136.93,83441.15,1.82,0.38,3.63,9.16,20170908,35782.68,0.78,0.0,0.0,41.56,5.27,62709.0
300076,GQY视讯,电脑设备,浙江,0.0,3.68,4.24,116227.61,76413.81,21807.57,50784.59,1.2,-0.062,2.52,2.75,20100430,10759.37,0.25,-40.7,-1298.93,35.65,-29.91,45000.0
002225,濮耐股份,其他建材,河南,90.93,6.18,8.9,492592.69,370365.53,60188.73,99318.5,1.12,0.046,2.67,2.1,20080425,43701.76,0.49,14.65,-35.41,29.98,2.07,48266.0
002171,楚江新材,铜,安徽,23.13,8.33,10.69,453294.09,328310.97,60185.51,159394.06,1.49,0.24600000000000002,3.12,2.43,20070921,62893.96,0.59,38.38,81.44,6.11,3.36,44223.0
300326,凯利泰,医疗保健,上海,33.44,6.4,7.15,257780.2,101685.4,29865.19,70045.11,0.98,0.133,2.71,3.28,20120613,49252.75,0.69,39.36,43.58,68.46,25.94,25476.0
002819,东方中科,电器仪表,北京,224.16,0.28,1.13,51390.37,46375.37,4769.91,12470.98,1.1,0.061,3.69,7.39,20161111,16171.9,1.43,9.38,-44.62,12.66,2.01,19075.0
600604,市北高新,园区开发,上海,146.95,10.43,18.73,1305534.13,895137.38,3074.95,308326.44,1.65,0.044000000000000004,3.07,2.79,19920327,74942.3,0.4,-45.09,-50.16,34.84,13.87,97509.0
603966,法兰泰克,机械基件,江苏,62.26,0.4,1.6,110254.75,88759.95,14592.3,36328.21,2.27,0.28,5.0,4.5,20170125,24089.0,1.51,14.46,18.8,25.74,10.28,18699.0
600801,华新水泥,水泥,湖北,14.07,9.73,14.98,2935200.5,789854.69,1591451.38,251120.3,1.68,0.701,7.26,1.81,19940103,629597.56,4.2,56.6,552.79,26.35,7.32,65841.0
300020,银江股份,软件服务,浙江,49.91,6.19,6.56,562080.19,415885.78,17778.05,135190.31,2.06,0.187,4.75,2.63,20091030,85287.18,1.3,17.42,-48.13,26.4,9.45,56003.0
002457,青龙管业,塑料,宁夏,0.0,2.76,3.35,288853.03,183025.44,43230.73,82078.68,2.45,-0.128,5.21,2.51,20100803,51431.05,1.54,25.42,-7588.95,29.9,-12.15,88087.0
002123,梦网集团,互联网,辽宁,32.46,5.91,8.62,689284.69,326309.97,46885.55,291239.63,3.38,0.245,5.9,1.8,20070328,121617.07,1.41,-9.09,25.4,30.25,12.47,61382.0
300565,科信技术,通信设备,深圳,70.97,0.4,1.6,111085.4,92719.6,1844.05,30412.7,1.9,0.252,4.55,5.24,20161122,23738.75,1.48,-5.7,-26.82,34.91,8.4,28145.0
000801,四川九洲,通信设备,四川,0.0,10.23,10.23,495697.84,430608.44,39400.6,27862.43,0.27,-0.019,2.26,3.26,19980506,94739.95,0.93,-16.44,-131.6,13.74,-1.34,59689.0
002233,塔牌集团,水泥,广东,23.69,8.04,11.92,996512.0,501181.59,221439.16,373550.94,3.13,0.56,6.68,2.0,20080516,267613.22,2.24,24.97,122.14,28.48,16.59,60000.0
600250,南纺股份,商贸代理,江苏,0.0,2.59,2.59,168079.92,73487.95,6830.93,20369.72,0.79,-0.305,1.14,12.73,20010306,-26912.28,-1.04,-29.59,-54.41,5.32,-16.37,11571.0
600997,开滦股份,煤炭开采,河北,23.1,12.35,15.88,2340935.0,1004064.88,945103.38,256677.59,1.62,0.20600000000000002,5.78,1.1,20040602,382132.13,2.41,84.99,60.63,9.91,2.31,64475.0
600963,岳阳林纸,造纸,湖南,43.55,10.43,13.98,1581959.88,872985.88,423135.41,595270.38,4.26,0.17,5.52,1.5,20040525,19907.27,0.14,17.49,977.89,22.45,4.93,51884.0
000559,万向钱潮,汽车配件,浙江,37.2,27.48,27.53,1107064.63,665741.5,287102.97,23071.32,0.08,0.226,1.73,6.47,19940110,142585.42,0.52,3.47,0.06,20.91,7.73,144198.0
002800,天顺股份,仓储物流,新疆,60.05,0.35,0.75,81400.02,66708.88,3226.93,15270.51,2.04,0.485,5.9,6.58,20160530,20285.0,2.72,148.17,45.81,8.57,3.89,15348.0
300047,天源迪科,软件服务,深圳,110.22,2.72,4.0,311852.38,208803.73,20349.76,105803.1,2.65,0.09,5.59,2.18,20100120,52242.55,1.31,19.9,36.94,19.09,2.07,29439.0
300571,平治信息,互联网,浙江,66.27,0.2,0.8,61515.44,44847.46,189.66,5034.55,0.63,0.767,3.77,17.97,20161213,16188.2,2.02,122.28,72.67,21.22,9.35,7837.0
603679,华体科技,电气设备,四川,66.17,0.25,1.0,66248.49,52862.53,5497.2,19407.0,1.94,0.36,4.94,5.36,20170621,17812.61,1.78,0.0,0.0,34.15,10.35,8190.0
600303,曙光股份,汽车整车,辽宁,8.71,6.2,6.76,843144.88,451556.56,245264.27,111036.77,1.64,0.584,4.71,2.16,20001226,113142.11,1.67,22.01,384.32,15.1,20.71,79477.0
600855,航天长峰,专用机械,北京,12184.32,3.3,3.32,174212.25,151907.55,5076.18,26077.32,0.79,0.001,2.61,6.6,19940425,24830.28,0.75,5.82,-95.86,23.2,0.05,48603.0
002149,西部材料,小金属,陕西,100.45,4.25,4.25,385303.66,207073.13,123165.51,126198.5,2.97,0.084,4.13,2.72,20070810,2563.66,0.06,9.71,322.68,20.67,3.55,38575.0
601949,中国出版,出版业,北京,211.34,3.65,18.23,905038.19,638840.56,118981.7,38640.65,0.21,0.021,2.9,3.1,20170821,225878.27,1.24,0.0,0.0,30.95,2.24,330027.0
600756,浪潮软件,软件服务,山东,157.67,3.24,3.24,274428.31,174970.09,19435.59,104014.25,3.21,0.091,6.33,3.04,19960923,60142.5,1.86,10.79,-27.92,50.12,4.18,60657.0
603330,上海天洋,塑料,上海,114.77,0.15,0.6,68162.05,38747.15,13866.0,39067.2,6.51,0.28,9.86,4.16,20170213,12519.61,2.09,11.68,-59.67,24.8,5.01,10208.0
603227,雪峰科技,化工原料,新疆,117.01,4.22,6.59,261160.75,129838.67,88501.07,32304.65,0.49,0.044000000000000004,1.75,3.93,20150515,11234.91,0.17,40.48,2088.77,27.0,3.45,43212.0
603826,坤彩科技,染料涂料,福建,51.46,0.9,3.6,119720.86,63523.6,38890.46,49887.84,1.39,0.21,3.09,5.75,20170414,22263.47,0.62,0.0,0.0,47.4,27.78,39204.0
603535,嘉诚国际,仓储物流,广东,41.78,0.38,1.5,167298.63,105118.88,37288.98,63738.92,4.24,0.68,8.94,3.4,20170808,49334.15,3.28,0.0,0.0,24.46,11.61,21674.0
300247,乐金健康,医疗保健,安徽,74.91,5.28,8.05,292972.84,136576.13,29104.85,134617.52,1.67,0.062,2.94,2.12,20110729,27830.19,0.35,137.06,52.15,28.82,6.63,58315.0
000617,中油资本,多元金融,山东,21.42,1.15,90.3,83712400.0,54518184.0,753922.75,3876040.75,4.29,0.5529999999999999,7.79,2.03,19961022,1345332.25,1.49,-54.82,26.96,17.07,1951.25,17507.0
002534,杭锅股份,专用机械,浙江,16.89,7.22,7.39,780060.75,520670.06,147632.98,81159.06,1.1,0.489,3.95,2.79,20110110,119106.46,1.61,46.57,135.13,26.11,13.36,20528.0
002389,南洋科技,元器件,浙江,154.34,5.37,7.09,417774.81,147498.55,106909.3,219905.77,3.1,0.11199999999999999,4.94,4.65,20100413,55354.42,0.78,20.2,-19.61,22.34,7.59,35027.0
300033,同花顺,软件服务,浙江,52.66,2.64,5.38,385518.59,336228.59,37598.18,35677.57,0.66,0.5329999999999999,5.11,10.98,20091225,163818.47,3.05,-5.2,-21.3,88.22,47.35,43222.0
002791,坚朗五金,其他建材,广东,27.49,0.8,3.22,340150.22,260819.5,53104.21,97621.96,3.04,0.578,8.12,2.61,20160329,120597.11,3.75,15.03,0.76,40.08,8.22,24300.0
002564,天沃科技,化工机械,江苏,36.88,5.68,7.36,1917607.75,1398994.13,190732.55,140279.94,1.91,0.12300000000000001,3.5,2.59,20110310,35412.21,0.48,1166.0,480.68,7.26,1.3,53144.0
603536,惠发股份,食品,山东,63.37,0.3,1.2,102853.15,39446.01,45724.55,22613.75,1.88,0.3,5.11,4.14,20170613,25264.74,2.11,0.0,0.0,27.99,5.16,8630.0
603385,惠达卫浴,家居用品,河北,31.39,0.71,2.84,406153.81,232696.72,103560.36,99937.15,3.52,0.382,10.13,2.37,20170405,148061.02,5.21,0.0,0.0,26.45,8.16,33047.0
300546,雄帝科技,元器件,深圳,64.78,0.72,1.35,75845.21,70316.9,1231.35,19329.77,1.43,0.31,4.41,5.95,20160928,27318.36,2.02,30.52,26.78,56.86,18.12,14174.0
600802,福建水泥,水泥,福建,0.0,3.82,3.82,430350.91,66504.81,237439.88,21390.35,0.56,-0.21,1.8,4.59,19940103,-34063.92,-0.89,45.44,-9.33,10.55,-6.85,47463.0
002766,索菱股份,汽车配件,深圳,51.15,1.73,4.22,276379.13,155635.13,41662.2,91269.07,2.16,0.256,4.37,3.99,20150611,45030.46,1.07,51.3,77.82,31.86,11.29,30029.0
300540,深冷股份,专用机械,四川,159.54,0.43,0.8,90413.15,84696.34,1579.06,33366.78,4.17,0.13,7.98,3.46,20160823,19385.42,2.42,-38.54,-70.71,23.78,6.5,12015.0
300389,艾比森,半导体,深圳,57.39,1.4,3.2,181074.52,123636.3,34596.1,6983.99,0.22,0.17,3.12,4.26,20140801,53482.08,1.67,10.98,-42.46,36.74,6.29,14056.0
300487,蓝晓科技,化工原料,陕西,34.38,0.85,2.02,98753.71,68825.8,17207.85,28369.35,1.4,0.38,3.93,4.43,20150702,29294.88,1.45,37.46,72.36,40.57,23.19,16626.0
300213,佳讯飞鸿,通信设备,北京,61.64,3.22,5.95,257870.72,162017.31,16154.7,81043.21,1.36,0.098,3.15,2.56,20110505,42509.12,0.71,-31.54,-20.4,43.46,10.91,30025.0
002175,东方网络,电器仪表,广西,107.49,5.3,7.54,277655.25,143261.13,10359.03,52617.11,0.7,0.065,1.79,5.22,20071012,4513.58,0.06,24.13,101.19,44.49,10.46,87320.0
601858,中国科传,出版业,北京,50.93,1.31,7.91,398485.31,347780.41,22570.9,78380.56,0.99,0.12,3.75,3.07,20170118,127452.13,1.61,11.3,64.97,27.05,11.1,49242.0
300153,科泰电源,电气设备,上海,162.01,3.2,3.2,149953.31,104992.72,15412.4,49463.78,1.55,0.064,3.01,4.61,20101229,11664.03,0.36,42.49,41.44,19.54,2.57,40942.0
300205,天喻信息,元器件,湖北,102.71,4.26,4.3,192117.36,151561.23,19977.31,41324.95,0.96,0.077,2.76,3.81,20110421,22321.1,0.52,25.39,7.21,24.03,2.28,25535.0
002158,汉钟精机,工程机械,上海,39.65,5.3,5.3,261757.5,187405.52,57068.9,73186.4,1.38,0.252,3.71,3.6,20070817,57022.5,1.08,34.72,3.84,32.54,14.07,53701.0
300291,华录百纳,影视音像,北京,70.12,5.04,8.12,720113.13,494476.91,734.35,452084.06,5.56,0.14400000000000002,7.88,1.71,20120209,103879.65,1.28,-21.41,-34.51,22.36,7.99,32427.0
002786,银宝山新,专用机械,深圳,73.43,1.38,3.81,352880.66,238064.75,63626.1,17355.93,0.46,0.127,2.85,4.34,20151223,47766.59,1.25,1.94,-28.53,16.86,2.32,36247.0
603577,汇金通,钢加工,山东,66.87,0.44,1.75,162594.95,129322.11,22816.42,45346.9,2.59,0.207,4.89,3.78,20161222,20622.4,1.18,33.67,-21.31,22.13,6.45,16201.0
002183,怡 亚 通,仓储物流,深圳,27.71,21.17,21.19,4772843.0,3830047.25,179934.86,128562.88,0.61,0.225,2.74,3.03,20071113,177739.13,0.84,13.8,5.46,6.59,1.01,131041.0
300134,大富科技,通信设备,深圳,0.0,7.12,7.67,744025.63,434834.19,140022.16,484651.41,6.31,-0.115,7.49,1.9,20101026,2810.8,0.04,-23.21,-283.66,15.2,-9.78,29882.0
300150,世纪瑞尔,软件服务,北京,0.0,4.43,5.85,183647.36,123715.07,3542.51,72361.52,1.24,-0.037000000000000005,2.76,2.38,20101222,15728.22,0.27,18.03,-20.37,36.46,-9.69,37711.0
